Smiles,qed_molReward,CATS_EuclidReward,MACCS_TanimotoReward,Reward,qed_molProperty,CATS_EuclidProperty,MACCS_TanimotoProperty,Epoch
O=C(CC1CCNCC1)N1CCCC1C1NNCN1CC1CCNCC1c1cccc(CC(F)c2ccc(-c3ccon3)s2)c1,-0.489847657695242,-43.40346993658943,-0.0,-43.893317594284674,0.260152342304758,31.701734968294716,0.3023255813953488,200
CNCc1cc(-c2cc(-c3cc(N4CCC5CC=CCC54)on3)co2)no1,-0.06309736802163235,-27.41307836451879,-0.0,-27.476175732540423,0.6869026319783677,23.706539182259394,0.3783783783783784,200
CC1CCCCC1c1ccc(Cc2cccc(C3CCCC34C(C(=O)NCC3CCCN3)c3ccccc3C(=O)N4C3C=CC=CC3)c2)cc1Cl,-0.5037222880584147,-36.60388679233962,-0.0,-37.107609080398035,0.24627771194158532,28.30194339616981,0.358974358974359,200
C=CC1(c2nc(-c3ccc(-c4cccs4)c(Cl)c3)cs2)C=CCC(C2=CCC(N3CCOCC3)NN2)C1,-0.4123601098274318,-50.68238818828917,-0.0,-51.0947482981166,0.3376398901725682,35.34119409414458,0.3068181818181818,200
O=C(C1CCOC1)N1CCC(OC2NOC(C3CNCCN3)N2)CC1c1ccc(CC(F)c2ccc(-c3ccco3)cc2)s1,-0.4664539902827592,-56.419892698171196,-0.0,-56.886346688453955,0.2835460097172408,38.2099463490856,0.38636363636363635,200
CNCc1csc(-c2cc(-c3ccc(C4C=CCC(N5CCCC5)C4)c(Cl)c3)on2)n1,-0.2686372714390601,-28.290785870598548,-0.0,-28.55942314203761,0.4813627285609399,24.145392935299274,0.3466666666666667,200
Cc1ccc(C(F)Cc2cccc(C3C=CCC(CN4CCNc5ccccc54)C3)c2)cc1,-0.3432107637080439,-55.259550888907114,-0.0,-55.60276165261516,0.4067892362919561,37.62977544445356,0.3787878787878788,200
Cc1ccc(Cc2cccc(C3CCCCC4C(C(=O)NCCC5CCCC5=O)NC(c5ccccc5)N34)c2)cc1Cl,-0.45236793790497126,-35.17245689653489,-0.0,-35.62482483443986,0.29763206209502874,27.586228448267445,0.3783783783783784,200
Cc1ccc(C2CCCCC2c2ccc(C3CN(c4ccccc4)CCN3C3=NCCN3C(=O)c3ccccc3)cc2Cl)s1,-0.5260869764246527,-67.54427451295716,-0.0,-68.07036148938181,0.22391302357534731,43.77213725647858,0.32432432432432434,200
O=C(CCC1CCCCC1)NC1CCN(C2CC(N3CCOCC3)CNN2)C1c1ccc(-c2ccc(-c3ccc(C4CCCCC4)s3)s2)s1,-0.554353037549582,-39.02541825349483,-0.0,-39.57977129104441,0.19564696245041802,29.512709126747414,0.35802469135802467,200
CC(F)c1nc(-c2ccc(-c3cc(C4C5CNCC4CNC5)on3)s2)cs1,-0.06392404736222923,-43.71812928829596,-0.0,-43.78205333565819,0.6860759526377708,31.85906464414798,0.2753623188405797,200
O=C(CC1CCNCC1)N1CCCC1C1NNCN1CC1CCNCC1c1ccc(Cc2ccc(-c3cccs3)s2)cc1,-0.4745173805557759,-43.02380502635492,-0.0,-43.498322406910695,0.2754826194442241,31.51190251317746,0.3076923076923077,200
O=C(c1ccccc1)N1CCN=C1N1CCN(c2ccccc2)CC1c1ccc(Cc2cccc(CCF)c2)c(Cl)c1,-0.5092054782647681,-75.35197952848173,-0.0,-75.86118500674651,0.2407945217352318,47.67598976424087,0.3333333333333333,200
O=C(C1CNN(C2CC(c3ncno3)CCN2)C1)N1CCCC1c1cccc(C2C(c3cccc(Cl)c3)CCCC2c2cccs2)c1,-0.535109981268234,-59.774682700716525,-0.0,-60.30979268198476,0.21489001873176602,39.88734135035826,0.2808988764044944,200
CC(F)c1ccc(C(C)(F)c2ccc(C3CN(c4ccccc4)CCN3C3=NCCN3C(=O)c3ccccc3)cc2Cl)cc1,-0.5283876780236924,-75.35197952848173,-0.0,-75.88036720650543,0.22161232197630765,47.67598976424087,0.33783783783783783,200
CC(F)c1cc(-c2ccc(-c3ccc(C4CCCCN5C(=O)N(CC6CC6)NC45)s3)s2)on1,-0.31255529342731425,-37.271284253105414,-0.0,-37.58383954653273,0.43744470657268575,28.635642126552707,0.3333333333333333,200
Cc1coc(-c2ccc(-c3ccc([SH]4C(NC(=O)CC5(N6CC=CC6)CCOCC5)NNC4C4CCCCC4)s3)s2)c1,-0.5838475978098648,-43.71812928829596,-0.0,-44.30197688610583,0.16615240219013513,31.85906464414798,0.3563218390804598,200
O=C(NC1CCCC1C(=O)N1CCc2ccccc2C1)C1=CC=CS1(c1ccc(C2CCCCC2)cc1)c1cc(-c2ccccc2Cl)co1,-0.5400378346109509,-70.46546302318913,-0.0,-71.00550085780009,0.20996216538904905,45.232731511594565,0.35,200
O=C1NC(c2ccccc2)NC2C1CCNC2c1ccc(Cc2ccc(C3CCCCC3)c(Cl)c2)c(Cl)c1,-0.43018411425752795,-47.882250993908556,-0.0,-48.312435108166085,0.31981588574247205,33.94112549695428,0.30985915492957744,200
CC(F)c1ccc(-c2nc(-c3coc(C4C5CNCC4CNC5)c3)cs2)cc1Cl,-0.16007360415172245,-35.749439459065414,-0.0,-35.90951306321713,0.5899263958482776,27.874719729532707,0.2753623188405797,200
CC1CCCCC1Cc1ccc(C2(c3ccccc3)CN(c3ccccc3)CCN2C2=NCCN2C(=O)c2ccccc2)cc1Cl,-0.5348147465395288,-130.0266642967176,-0.0,-130.56147904325712,0.21518525346047124,75.0133321483588,0.35135135135135137,200
CNCc1csc(-c2csc(-c3ccc(C4C5CNCC4CNC5)s3)n2)n1,-0.15507885445344916,-40.92618484691127,-0.0,-41.08126370136472,0.5949211455465508,30.463092423455635,0.2876712328767123,200
O=S(=O)(c1ccccc1)N1CC(C2NC(Cc3ccccc3)NO2)C1c1ccc(C2CCCC(c3ccccc3)C2CCF)c(Cl)c1,-0.5697668066774045,-90.07270324653611,-0.0,-90.64247005321351,0.1802331933225955,55.036351623268054,0.2524271844660194,200
CC(F)c1ccc(-c2csc(-c3nc(C4CNCCC4CN4CNNC4C4CCCN4C(=O)CC4CCNCC4)cs3)n2)cc1,-0.4863115243435941,-51.2460525222275,-0.0,-51.73236404657109,0.2636884756564059,35.62302626111375,0.30120481927710846,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1Cc1ccc(Cc2ccccc2)cc1,-0.42552057639980223,-50.8519583356734,-0.0,-51.27747891207321,0.32447942360019777,35.4259791678367,0.3,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1c1cc(-c2ccc(-c3cc(C4CCCCC4)co3)s2)on1,-0.5167372008970886,-43.84355879804947,-0.0,-44.36029599894656,0.2332627991029114,31.921779399024736,0.32098765432098764,200
O=C(c1ccccc1)N1CCN=C1N1CCN(c2ccccc2)CC1c1ccc(C=Cc2ccc(CCF)c(Cl)c2)cc1,-0.5400249519163929,-71.10433579144299,-0.0,-71.64436074335939,0.2099750480836071,45.552167895721496,0.3287671232876712,200
O=C(CCC1CCCCC1)NC1CCN(C2CC(N3CCOCC3)CNN2)C1c1coc(-c2ccc(-c3ccc(C4CCCCC4)s3)s2)c1,-0.5520296655438849,-39.02541825349483,-0.0,-39.57744791903871,0.19797033445611514,29.512709126747414,0.3950617283950617,200
O=C(C1CNN(C2CC(c3ncno3)CCN2)C1)N1CCCC1c1ccc(C2CCC(c3ccoc3)C2c2ccccc2)cc1,-0.47349466937366347,-55.126559883971794,-0.0,-55.60005455334546,0.27650533062633653,37.5632799419859,0.3170731707317073,200
O=C(NCC1CCCO1)C1CCN(C2CNC(N3CCNCC3)NC2)CC1c1cc(-c2cc(Cc3ccccc3)on2)co1,-0.46087522187315827,-57.89736837660179,-0.0,-58.35824359847495,0.28912477812684173,38.948684188300895,0.3924050632911392,200
CC1CCCCC1c1ccc(Cc2ccc(C3CCCC34C(C(=O)NCC3CCCN3)c3ccccc3C(=O)N4C3C=CC=CC3)cc2)cc1,-0.4968569921890937,-37.271284253105414,-0.0,-37.76814124529451,0.2531430078109063,28.635642126552707,0.3783783783783784,200
Cc1ccccc1C(F)Cc1cc(C2CCCCC3C(C(=O)NCCC4CCCC4=O)NC(c4ccccc4)N23)co1,-0.44997794332364094,-46.18156843109719,-0.0,-46.63154637442083,0.30002205667635906,33.090784215548595,0.38666666666666666,200
O=C(NCC1CCCO1)C1CCN(C2CNC(N3CCNCC3)NC2)CC1c1cc(-c2ccc(C3CCCCC3c3ccccc3Cl)s2)co1,-0.5211840721101964,-58.35815209663893,-0.0,-58.87933616874913,0.2288159278898037,39.179076048319466,0.39759036144578314,200
O=S(=O)(c1ccccc1)N1CC(C2NC(Cc3ccccc3)NO2)C1c1ccc(C2CCCCC2c2ccc(C3CCCC3)cc2Cl)cc1Cl,-0.570309638867375,-81.92153844992725,-0.0,-82.49184808879463,0.1796903611326251,50.96076922496363,0.24509803921568626,200
O=C(NCC1CCCO1)C1CCN(C2CNC(N3CCNCC3)NC2)CC1c1ccc(-c2cc(-c3ccc(C4CCCCC4)s3)co2)s1,-0.5075996969889496,-57.40800992145451,-0.0,-57.915609618443455,0.24240030301105048,38.704004960727254,0.3924050632911392,200
O=C(C1CCOC1)N1CCCC(CCCN2CCCO2)C1c1ccc(C2CCOC2c2ccc(-c3ccoc3)c(Cl)c2)s1,-0.5062243423160161,-41.28621378417825,-0.0,-41.79243812649427,0.2437756576839839,30.643106892089126,0.3902439024390244,200
O=C1NC(=O)C2NCC(=O)C2(N2CCOCC2c2ccc(Cc3ccc(-c4cccs4)s3)cc2)N1,-0.26006150300282016,-57.045441137032896,-0.0,-57.30550264003571,0.48993849699717984,38.52272056851645,0.43209876543209874,200
C=CC(F)(Cc1ccc(C2CN(c3ccccc3)CCN2C2=NCCN2C(=O)c2ccccc2)cc1Cl)c1nccs1,-0.5298214329799465,-73.08061022576076,-0.0,-73.61043165874071,0.22017856702005342,46.54030511288038,0.2962962962962963,200
c1nc(-c2ccc(-c3cc(C4NCCCC4CN4CNC5CCCNC54)on3)cc2C2CCCCC2)cs1,-0.36277399899264084,-42.19324722186485,-0.0,-42.556021220857495,0.38722600100735916,31.096623610932426,0.3625,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1c1ccc(C=Cc2csc(-c3ccco3)n2)s1,-0.4617199519144341,-42.0644825967316,-0.0,-42.52620254864603,0.2882800480855659,31.0322412983658,0.3125,200
O=C1N(CC2CC2)NC2C(c3coc(-c4coc(-c5nc(CCF)cs5)c4)c3)CCCCN12,-0.25097648249159527,-33.81449618829484,-0.0,-34.065472670786434,0.49902351750840473,26.90724809414742,0.3411764705882353,200
O=CCNc1ccc(C(c2ccccc2)C2C=CCC(CN3CCNc4ccccc43)C2)cc1,-0.42158913863536696,-72.69304181005174,-0.0,-73.11463094868711,0.32841086136463304,46.34652090502587,0.3939393939393939,200
O=C(NCC1CCCN1)C1c2ccccc2C(=O)N(C2C=CC=CC2)C12CCCC2c1ccc(Cc2ccc(C3CCCC3)cc2Cl)cc1,-0.4981364247833021,-38.787753826796276,-0.0,-39.28589025157958,0.2518635752166979,29.393876913398138,0.3783783783783784,200
Cc1coc(Cc2ccc(C3CCCCC4C(C(=O)NCCC5CCCC5=O)NC(c5ccccc5)N34)cc2)c1,-0.38326307778965285,-29.759421218498915,-0.0,-30.142684296288568,0.36673692221034715,24.879710609249457,0.4084507042253521,200
C1=CC(c2ccc(-c3cscn3)cc2)(c2cc(C3CC3)on2)NC(CN2CCC(CCC3NC(C4CCOCC4)NO3)CC2)C1,-0.5000482794663604,-44.124878167525594,-0.0,-44.62492644699196,0.2499517205336396,32.0624390837628,0.3448275862068966,200
CC(F)c1cc(C2CSCCN2C(=O)CCNC2C(c3ccccc3)NC3CNCCN32)ccc1C(C)(F)c1cccs1,-0.4581978157064801,-61.2896057316063,-0.0,-61.74780354731278,0.2918021842935199,40.64480286580315,0.3625,200
Cc1cc(-c2csc(-c3csc(C4C5CNCC4CNC5)n3)n2)on1,-0.0147770026639229,-47.49814812274482,-0.0,-47.51292512540874,0.7352229973360771,33.74907406137241,0.2876712328767123,200
O=C(NC1=CCC2NC(=O)C3CCCN3C(=O)C2C1)C1=CCC(N2CNNN2)CC1c1ccc(-c2ccc(C3CCCCC3c3ccccc3Cl)cc2)s1,-0.5600102353787948,-64.71127433818948,-0.0,-65.27128457356828,0.18998976462120526,42.35563716909474,0.3020833333333333,200
C=Cc1ccc(-c2ccc(-c3cc([SH]4C(NC(=O)CC5(N6CC=CC6)CCOCC5)NNC4C4CCCCC4)on3)s2)cc1Cl,-0.6049763748637513,-48.992753242641356,-0.0,-49.59772961750511,0.1450236251362486,34.49637662132068,0.3125,200
O=C(C1CNN(C2CC(c3ncno3)CCN2)C1)N1CCCC1c1ccc(C2CCC(c3ccc(-c4ccoc4)s3)C2)cc1,-0.48909551678973096,-58.66384175718855,-0.0,-59.15293727397828,0.26090448321026904,39.331920878594275,0.3058823529411765,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1c1ccc(-c2ccc(C3CCCCC3)cc2)cc1C1CCCC1,-0.5241214897343958,-57.252831663311866,-0.0,-57.776953153046264,0.22587851026560418,38.62641583165593,0.3111111111111111,200
O=C(Nc1ccccc1)N1CC(CC2NCNN2)C1Cc1ccc(C=Cc2ccccc2)cc1Cl,-0.39436716371101616,-66.04649905719582,-0.0,-66.44086622090683,0.35563283628898384,43.02324952859791,0.2222222222222222,200
Cc1ccccc1Cc1ccc(C2C3CC(c4ccccc4)NN3CCCN2C(=O)CCS(=O)(=O)C2=CC=CC3NCCC3C2)cc1Cl,-0.46632296481501206,-54.18894796396563,-0.0,-54.655270928780645,0.28367703518498794,37.094473981982816,0.3191489361702128,200
O=S(=O)(c1ccccc1)N1CC(C2NC(Cc3ccccc3)NO2)C1c1ccc(Cc2ccc(C3CCCC3)c(Cl)c2)cc1,-0.5402420929434765,-78.89388252060893,-0.0,-79.4341246135524,0.20975790705652356,49.44694126030446,0.24752475247524752,200
CNCc1ccc(-c2ccc(CC3C=CCC(CN4CCNc5ccccc54)C3)cc2)c(Cl)c1,-0.37845566918427853,-48.20557161991974,-0.0,-48.584027289104014,0.37154433081572147,34.10278580995987,0.3595505617977528,200
CC(F)C(c1ccccc1)c1cccc(C2C=CCC(CN3CCNc4ccccc43)C2)c1,-0.3407913217084709,-40.266076693277455,-0.0,-40.60686801498593,0.4092086782915291,30.133038346638727,0.3787878787878788,200
O=C(NC1=CCC2NC(=O)C3CCCN3C(=O)C2C1)C1=CCC(N2CNNN2)CC1c1ccc(CC(F)(c2ccccc2)c2cccc(Cl)c2)cc1,-0.52016648991924,-65.36978388165218,-0.0,-65.88995037157142,0.22983351008075997,42.68489194082609,0.3020833333333333,200
O=C1NC(c2ccccc2)NC2C1CCNC2c1ccc(-c2ccc(C3CCCC3)c(C3CCCC3)c2)cc1,-0.4132046179727561,-45.817930687617334,-0.0,-46.231135305590094,0.3367953820272439,32.90896534380867,0.29411764705882354,200
O=[SH](=O)c1ccc(C2NCCCC2CN2CNC3CCCNC32)c(-c2ccc(-c3cccs3)cc2Cl)c1,-0.41973802612322864,-61.067872798044974,-0.0,-61.4876108241682,0.33026197387677136,40.53393639902249,0.29347826086956524,200
Cc1ccc(C(C)(F)c2ccc(C3CN(c4ccccc4)CCN3C3=NCCN3C(=O)c3ccccc3)c(Cl)c2)cc1,-0.500602164600789,-76.76776322722355,-0.0,-77.26836539182435,0.24939783539921104,48.38388161361178,0.33783783783783783,200
O=C(NC1CCCC1C(=O)N1CCc2ccccc2C1)C1=CC=C[SH]1c1cccc(-c2cc(Cc3cccc(Cl)c3)co2)c1,-0.543462271431848,-56.81145747868608,-0.0,-57.35491975011793,0.20653772856815195,38.40572873934304,0.375,200
CC(F)c1cc(-c2ccc(-c3coc(C4NCCN4CCNN4NC(=O)C4CC4CC4)c3)s2)no1,-0.361612653496074,-36.0,-0.0,-36.361612653496074,0.388387346503926,28.0,0.3111111111111111,200
O=C(NC1=CCC2NC(=O)C3CCCN3C(=O)C2C1)C1=CCC(N2CNNN2)CC1c1ccc(CC(F)c2ccc(-c3cccs3)s2)cc1Cl,-0.5350382122332686,-63.30666239863412,-0.0,-63.841700610867385,0.21496178776673142,41.65333119931706,0.30927835051546393,200
Cc1ccc(C(F)Cc2ccc(C3C(C4NC(Cc5ccccc5)NO4)CN3S(=O)(=O)c3ccccc3)c(Cl)c2)cc1Cl,-0.5423319180060084,-82.70345661174214,-0.0,-83.24578852974815,0.20766808199399156,51.35172830587107,0.2376237623762376,200
Clc1cc(C2C=CCC(CN3CCNc4ccccc43)C2)ccc1C1CN(C2CCCC2)CCC1c1ccccc1,-0.44889885712858857,-47.022384320464155,-0.0,-47.471283177592746,0.30110114287141143,33.51119216023208,0.36231884057971014,200
CC(F)c1coc(-c2nc(-c3cc(C4C=CCC(CN5CCC(CCC6NC(C7CCOCC7)NO6)CC5)N4)no3)cs2)c1,-0.5089579688931649,-32.11525688318153,-0.0,-32.624214852074694,0.24104203110683503,26.057628441590765,0.3595505617977528,200
O=C1CCCC1CCNC(=O)C1NC(c2ccccc2)N2C1CCCCC2S(=O)c1ccc(-c2cc(C3CCCC3)co2)c(Cl)c1,-0.5029085648884799,-51.16178749862878,-0.0,-51.66469606351726,0.2470914351115201,35.58089374931439,0.36666666666666664,200
O=C1NC(=O)C2NCC(=O)C2(N2CCOCC2c2coc(-c3ccc(Cc4cccs4)cc3)c2)N1,-0.2502841909592092,-68.45337754998393,-0.0,-68.70366174094313,0.4997158090407908,44.22668877499196,0.43209876543209874,200
O=C(C1CCOC1)N1CCC(OC2NOC(C3CNCCN3)N2)CC1c1ccc(C2C(c3ccco3)CCCC2c2ccccc2Cl)cc1,-0.4944745495560631,-59.19595949289332,-0.0,-59.69043404244938,0.2555254504439369,39.59797974644666,0.3953488372093023,200
O=C(CC1(N2CC=CC2)CCOCC1)NC1NNC(C2CCCCC2)[SH]1c1coc(-c2ccc(C3CCCCC3c3ccccc3Cl)s2)c1,-0.6191462469597714,-47.527772064536535,-0.0,-48.14691831149631,0.13085375304022864,33.76388603226827,0.34065934065934067,200
O=C1N(CC2CC2)NC2C(c3ccc(-c4cc(-c5ccc(CCF)s5)no4)s3)CCCCN12,-0.29760417898908775,-28.82622246293481,-0.0,-29.123826641923895,0.45239582101091225,24.413111231467404,0.32558139534883723,200
O=C1N(CC2CC2)NC2C(c3ccc(-c4coc(C(=S)c5ccoc5)c4)s3)CCCCN12,-0.3730459825155019,-32.230259428802384,-0.0,-32.60330541131788,0.3769540174844981,26.115129714401192,0.35802469135802467,200
C1=CC(Oc2nnc(-c3ccc(-c4ccccc4)s3)o2)CC(C2=CCC(N3CCOCC3)NN2)C1,-0.25385490036319974,-42.609903369994115,-0.0,-42.863758270357316,0.49614509963680026,31.304951684997057,0.37362637362637363,200
C1=CCC2C(C1)CCN2c1nc(-c2cc(-c3cccc(C4CCCNC4)c3)no2)cs1,-0.19636892959849617,-26.086874487211652,-0.0,-26.283243416810148,0.5536310704015038,23.043437243605826,0.3291139240506329,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1c1cccc(C(CCF)c2ccccc2Cl)c1,-0.5157868324413326,-55.28612089887484,-0.0,-55.80190773131618,0.2342131675586674,37.64306044943742,0.29473684210526313,200
Cc1ccc(C2CCOC2c2ccc(C3C=CCC(CN4CCNc5ccccc54)C3)cc2Cl)s1,-0.3932598961356093,-49.79971346646059,-0.0,-50.1929733625962,0.3567401038643907,34.899856733230294,0.4444444444444444,200
CC(F)c1coc(-c2ccc(-c3nc(C4C(CCCN5CCCO5)CCCN4C(=O)C4CCOC4)cs3)s2)c1,-0.4724350810704212,-51.888803022445714,-0.0,-52.361238103516136,0.2775649189295788,35.94440151122286,0.35294117647058826,200
C=Cc1csc(-c2nc(-c3csc(C4CC4CN4CCNC4CCC4CCCN4C(=O)CCN4CCCN4)n3)cs2)n1,-0.4510564075012555,-40.663003552412405,-0.0,-41.11405995991366,0.2989435924987445,30.331501776206203,0.25925925925925924,200
C1=CC(c2ccc(Cc3cccc(N4CCOCC4)c3)cc2)CC(CN2CCNc3ccccc32)C1,-0.3172400798036964,-37.688820407423826,-0.0,-38.00606048722752,0.4327599201963036,28.844410203711913,0.43373493975903615,200
O=C(NC1CCCC1C(=O)N1CCc2ccccc2C1)C1=CC=C[SH]1Cc1ccc(-c2nc(-c3nccs3)cs2)cc1,-0.5225002637339486,-56.733304373003506,-0.0,-57.25580463673745,0.22749973626605136,38.36665218650175,0.34615384615384615,200
O=C(c1ccccc1)N1CCN=C1N1CCN(c2ccccc2)CC1CC(F)c1ccc(Cc2cccc(Cl)c2)cc1,-0.5145664007617046,-61.975606127676784,-0.0,-62.490172528438485,0.23543359923829538,40.98780306383839,0.3194444444444444,200
O=C1CCCC1CCNC(=O)C1NC(c2ccccc2)N2C(c3ccc(C(F)Cc4ccccc4C4CCCC4)s3)CCCCC12,-0.5168413062830577,-46.18156843109719,-0.0,-46.698409737380246,0.23315869371694226,33.090784215548595,0.375,200
CC(F)(c1ccoc1)c1nc(-c2coc([SH]3C=CC=C3C(=O)NC3CCCC3C(=O)N3CCc4ccccc4C3)c2)cs1,-0.5288737185118542,-40.69596362197407,-0.0,-41.22483734048593,0.22112628148814578,30.347981810987037,0.34523809523809523,200
Clc1cccc(-c2ccc(-c3ccc(SC4C5CNCC4CNC5)s3)s2)c1,-0.19724008320920117,-43.245553203367585,-0.0,-43.44279328657679,0.5527599167907988,31.622776601683793,0.22388059701492538,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1c1coc(-c2ccc(-c3nc(C4CCCCC4)cs3)s2)c1,-0.5310563228870363,-39.295868321494375,-0.0,-39.826924644381414,0.21894367711296372,29.647934160747187,0.31645569620253167,200
O=C1NC(=O)C2NCC(=O)C2(N2CCOCC2c2ccc(-c3cc(C(F)Cc4cccc(Cl)c4)co3)s2)N1,-0.3249212314449847,-64.92349498224858,-0.0,-65.24841621369357,0.4250787685550153,42.46174749112429,0.4069767441860465,200
O=C(C1CNN(C2CC(c3ncno3)CCN2)C1)N1CCCC1c1ccc(C(F)(Cc2cccs2)C2CCCC2)cc1,-0.383840724092781,-71.41115905621152,-0.0,-71.7949997803043,0.366159275907219,45.70557952810576,0.28888888888888886,200
C1=CC(c2ccc(-c3cc(-c4ccco4)no3)s2)(C2CC2)NC(CN2CCC(CCC3NC(C4CCOCC4)NO3)CC2)C1,-0.509532358847815,-35.09990925582364,-0.0,-35.609441614671454,0.240467641152185,27.54995462791182,0.34782608695652173,200
FC(Cc1ccc(C2C=CCC(CN3CCNc4ccccc43)C2)c(C=S)c1)c1ccccc1,-0.46128877657794626,-49.9714227381436,-0.0,-50.43271151472155,0.28871122342205374,34.9857113690718,0.36764705882352944,200
FC(Cc1ccc(C2C=CCC(CN3CCNc4ccccc43)C2)c(Cl)c1)c1ccc(Oc2ccccc2)cc1,-0.5297061348135425,-47.64613810115105,-0.0,-48.1758442359646,0.22029386518645755,33.823069050575526,0.4367816091954023,200
CN(C)c1csc(-c2coc(-c3ccc(C4C5CNCC4CNC5)s3)c2)n1,-0.05092883433818396,-40.0,-0.0,-40.05092883433819,0.699071165661816,30.0,0.3188405797101449,200
Cc1cc(-c2ccc(C3CCCCC3C)cc2)ccc1C1CCCCC2C(C(=O)NCCC3CCCC3=O)NC(c3ccccc3)N12,-0.4890550343436508,-30.0,-0.0,-30.48905503434365,0.2609449656563492,25.0,0.3783783783783784,200
CC(F)c1coc(C(C)(F)c2ccc(C3N(C(=O)COc4ccccc4)CC(C4NCON4)C34CCOCC4)c(Cl)c2)c1,-0.42749732274504526,-68.52118390532291,-0.0,-68.94868122806795,0.32250267725495474,44.26059195266146,0.43023255813953487,200
O=C(C1CNN(C2CC(c3ncno3)CCN2)C1)N1CCCC1c1ccc(C2CCCCC2c2ccc(-c3ccccc3Cl)s2)cc1,-0.5392063310220213,-58.38367176906169,-0.0,-58.922878100083715,0.21079366897797872,39.191835884530846,0.29213483146067415,200
c1oc(-c2ccc(-c3csc(C4NCCCC4CN4CNC5CCCNC54)n3)s2)cc1C1CCCC1,-0.3687918137790621,-30.91168824543142,-0.0,-31.280480059210483,0.3812081862209379,25.45584412271571,0.35526315789473684,200
O=C(CC1CCNCC1)N1CCCC1C1NNCN1CC1CCNCC1c1coc(-c2nc(-c3ccc(C4CCCCC4)c(Cl)c3)cs2)c1,-0.5504964211302412,-39.464274989274024,-0.0,-40.014771410404265,0.19950357886975872,29.732137494637012,0.32954545454545453,200
O=C1Nc2ccccc2OCC1CC(=O)N1CCN(C2CCCCN2)CC1c1cccc(Cc2ccc(C3CCCC3)c(Cl)c2)c1,-0.4563611101429963,-65.22910301065006,-0.0,-65.68546412079306,0.2936388898570037,42.61455150532503,0.4810126582278481,200
c1cc(-c2csc(C3CCCCC3c3ccc(C4NCCCC4CN4CNC5CCCNC54)cc3)n2)co1,-0.3777742698487962,-36.462376853972415,-0.0,-36.84015112382121,0.3722257301512038,28.231188426986208,0.35526315789473684,200
CN(C)c1cc(-c2nc(-c3csc(C4C=CCC(N5CCCC5)C4)n3)cs2)no1,-0.20927780860716516,-51.860976892886725,-0.0,-52.07025470149389,0.5407221913928348,35.93048844644336,0.3150684931506849,200
O=C(NCC1CCCO1)C1CCN(C2CNC(N3CCNCC3)NC2)CC1c1coc(-c2cc(-c3ccccc3C3CCCCC3)co2)c1,-0.4921857386601131,-58.968348089598535,-0.0,-59.46053382825865,0.2578142613398869,39.48417404479927,0.42857142857142855,200
S=Cc1coc(-c2ccc(-c3cc(C4C5CNCC4CNC5)co3)cc2Cl)c1,-0.1435094203002384,-45.23802572120036,-0.0,-45.3815351415006,0.6064905796997616,32.61901286060018,0.30158730158730157,200
O=C(c1ccccc1)N1CCN=C1N1CCN(c2ccccc2)CC1c1ccc(C(F)CCc2ccccc2Cl)cc1,-0.5207800384043865,-76.39502061828712,-0.0,-76.9158006566915,0.22921996159561356,48.19751030914356,0.3333333333333333,200
CN(C)c1ccc(-c2nc(-c3ccc(C4CC4CN4CCNC4CCC4CCCN4C(=O)CCN4CCCN4)s3)cs2)s1,-0.4737092713267862,-34.36910887627275,-0.0,-34.84281814759953,0.2762907286732138,27.184554438136374,0.2926829268292683,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1c1ccc(C2C(c3ccccc3)CCCC2C2CCCCC2)cc1,-0.524603377186394,-61.70679286326198,-0.0,-62.231396240448376,0.225396622813606,40.85339643163099,0.3,200
C1=CCC2C(C1)CCN2c1cc(-c2cc(-c3ccc(C4CCCNC4)s3)no2)co1,-0.20021882779353495,-20.987803063838392,-0.0,-21.188021891631927,0.549781172206465,20.493901531919196,0.34615384615384615,200
CNCC1(c2ccc(-c3csc(-c4ccccc4Cl)n3)s2)C=CCC(N2CCCC2)C1,-0.33056179220272724,-29.03060268852505,-0.0,-29.361164480727776,0.41943820779727276,24.515301344262525,0.3333333333333333,200
O=C(CCNC1C(c2ccccc2)NC2CNCCN21)N1CCSCC1c1ccc(Cc2ccc(C3CCCC3)c(Cl)c2)cc1,-0.4873842516553911,-51.66589146867567,-0.0,-52.15327572033106,0.2626157483446089,35.832945734337834,0.34615384615384615,200
Cc1cccc(C(F)Cc2ccc(C3C(C4NC(Cc5ccccc5)NO4)CN3S(=O)(=O)c3ccccc3)cc2Cl)c1,-0.5150993862804503,-79.43842315724842,-0.0,-79.95352254352888,0.23490061371954976,49.71921157862421,0.2376237623762376,200
