Smiles,qed_molReward,CATS_CosineReward,MACCS_TanimotoReward,Reward,qed_molProperty,CATS_CosineProperty,MACCS_TanimotoProperty,Epoch
N#CC=CC1(c2cc(-c3ccccc3)co2)CCCN1C(=O)C1CNN(C2CC(c3ncno3)CCN2)C1,-0.2715209031358731,-0.0,-0.0,-0.2715209031358731,0.4784790968641269,0.8687985551991441,0.313953488372093,200
C=Cc1cc(-c2ccc(C3(N4CCCC4=O)C4CNCC3CNC4)cc2)on1,-0.0,-0.0,-0.0,0.0,0.8539326151530771,0.8628117318908599,0.4,200
N#CC(F)Cc1ccc(C2CC(N3CNNN3)CC=C2C(=O)NC2=CCC3NC(=O)C4CCCN4C(=O)C3C2)c(-c2ccccc2)c1,-0.4380874776438059,-0.011773424712002933,-0.0,-0.44986090235580883,0.3119125223561941,0.7941132876439986,0.3225806451612903,200
COCCc1cc(C2(C=Cc3ccoc3)CCCCN3C(=O)N(CC4CC4)NC32)ccn1,-0.07210553801987973,-0.0,-0.0,-0.07210553801987973,0.6778944619801203,0.8821364491893916,0.41975308641975306,200
C=Cc1ccc(COC)c(C2(c3ccoc3)COCCN2C23NC(=O)NC(=O)C2NCC3=O)c1,-0.18049174916314914,-0.004315016844394837,-0.0,-0.18480676600754398,0.5695082508368509,0.7978424915778026,0.43902439024390244,200
O=C(CCC1CCCCC1)NC1CCN(C2CC(N3CCOCC3)CNN2)C1(c1ccoc1)c1ccoc1,-0.2661247955658396,-0.0,-0.0,-0.2661247955658396,0.4838752044341604,0.8108260920534996,0.38461538461538464,200
COCC1(Cc2ccccn2)C=CCC(CN2CCNc3ccccc32)C1,-0.0,-0.04238716167715206,-0.0,-0.04238716167715206,0.7823772633929256,0.778806419161424,0.4166666666666667,200
N#CS1(c2ccoc2)C=CC=C1C(=O)NC1CCCC1C(=O)N1CCc2ccccc2C1,-0.03822315796671638,-0.08320929538266997,-0.0,-0.12143245334938635,0.7117768420332836,0.7583953523086651,0.358974358974359,200
C=Cc1coc(-c2cc(S3(COC)C(NC(=O)CC4(N5CC=CC5)CCOCC4)NNC3C3CCCCC3)on2)c1,-0.4048363178658828,-0.005135386715875212,-0.0,-0.409971704581758,0.3451636821341172,0.7974323066420624,0.336734693877551,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1(c1coc(C2CC2)c1)c1csc(-c2ncccn2)n1,-0.4370598733065526,-0.0,-0.0,-0.4370598733065526,0.3129401266934474,0.9355470144918945,0.32098765432098764,200
O=C(COc1ccccc1)N1CC(C2NCON2)C2(CCOCC2)C1(c1ccoc1)C1CC1,-0.05443961519961327,-0.016891586412906445,-0.0,-0.07133120161251971,0.6955603848003867,0.7915542067935468,0.42696629213483145,200
COCC1(c2ccc(-c3cccc(C#N)c3)cc2)COCCN1C12NC(=O)NC(=O)C1NCC2=O,-0.1812019404131615,-0.0,-0.0,-0.1812019404131615,0.5687980595868385,0.8474258486320343,0.4444444444444444,200
C=Cc1cc(S2(c3nnc(C(C)F)o3)C(NC(=O)CC3(N4CC=CC4)CCOCC3)NNC2C2CCCCC2)no1,-0.3836694837929423,-0.16834437510160716,-0.0,-0.5520138588945495,0.3663305162070577,0.7158278124491965,0.32989690721649484,200
C=Cc1ccc(C2(C#N)CC(N3CNNN3)CC=C2C(=O)NC2=CCC3NC(=O)C4CCCN4C(=O)C3C2)c(-c2ccccc2)c1,-0.4171927322684096,-0.018764720865251716,-0.0,-0.4359574531336613,0.3328072677315904,0.7906176395673742,0.3118279569892473,200
N#Cc1coc(-c2ccc(C3COCCN3C34NC(=O)NC(=O)C3NCC4=O)c(C3CC3)c2)c1,-0.13322951997994315,-0.0,-0.0,-0.13322951997994315,0.6167704800200569,0.8035028629815552,0.4358974358974359,200
N#CS1(c2ccoc2)C=CC=C1C(=O)NC1CCCC1C(=O)N1CCc2ccccc2C1,-0.03822315796671638,-0.08320929538266997,-0.0,-0.12143245334938635,0.7117768420332836,0.7583953523086651,0.358974358974359,200
COCc1ccc(-c2ccccc2C#N)cc1C1COCCN1C12NC(=O)NC(=O)C1NCC2=O,-0.1708623560956023,-0.0,-0.0,-0.1708623560956023,0.5791376439043977,0.8404345910874172,0.45,200
N#Cc1cc(S2(c3ccc(-c4nnco4)cc3)C(NC(=O)CC3(N4CC=CC4)CCOCC3)NNC2C2CCCCC2)co1,-0.44401250085510596,-0.0,-0.0,-0.44401250085510596,0.30598749914489404,0.8907851738098487,0.33695652173913043,200
O=S(=O)(c1ccccc1)N1CC(C2NC(Cc3ccccc3)NO2)C1(c1ccoc1)C1CC1,-0.1924608326841819,-0.0,-0.0,-0.1924608326841819,0.5575391673158181,0.8384028481317902,0.24242424242424243,200
N#CC=Cc1cc(C2(c3ccco3)NCCCC2CN2CNC3CCCNC32)ccn1,-0.10733594609717922,-0.0,-0.0,-0.10733594609717922,0.6426640539028208,0.8642442000186662,0.35064935064935066,200
O=S(=O)(c1ccccc1)N1CC(C2NC(Cc3ccccc3)NO2)C1(C1CC1)C1CC1,-0.05569310438560038,-0.12352771522823103,-0.0,-0.1792208196138314,0.6943068956143996,0.7382361423858845,0.24242424242424243,200
CC(F)c1ccc(-c2ccc(C3(c4nnco4)CCCCN4C(=O)N(CC5CC5)NC43)c(Cl)c2)cc1Cl,-0.3674801367205921,-0.0,-0.0,-0.3674801367205921,0.3825198632794079,0.9389471435577899,0.32941176470588235,200
COCCc1ccc(C2CCCO2)c(C2(c3ncccn3)C=CCC(C3NCCN4CCNC34)C2)c1,-0.17035067990155928,-0.0,-0.0,-0.17035067990155928,0.5796493200984407,0.8806600995980028,0.4166666666666667,200
O=C(CCC1CCCCC1)NC1CCN(C2CC(N3CCOCC3)CNN2)C1(c1ccoc1)c1ccoc1,-0.2661247955658396,-0.0,-0.0,-0.2661247955658396,0.4838752044341604,0.8108260920534996,0.38461538461538464,200
COCCc1ccc(S2(c3cc(CCF)co3)C(NC(=O)CC3(N4CC=CC4)CCOCC3)NNC2C2CCCCC2)cc1,-0.4795166136277504,-0.0,-0.0,-0.4795166136277504,0.2704833863722496,0.8104555169229211,0.34408602150537637,200
N#CC1(Cc2ccccn2)CCCCC2C(C(=O)NCCC3CCCC3=O)NC(c3ccccc3)N21,-0.1290445832409879,-0.0,-0.0,-0.1290445832409879,0.6209554167590121,0.8416257733384216,0.38461538461538464,200
N#Cc1nnc(C2(C3CC3)C3CC(c4ccccc4)NN3CCCN2C(=O)CCS(=O)(=O)C2=CC=CC3NCCC3C2)o1,-0.26529292250615677,-0.0298809585861457,-0.0,-0.29517388109230247,0.48470707749384323,0.7850595207069272,0.30434782608695654,200
C=CCC(F)c1cccc(C23CC=CCC2N(c2ccco2)CC3)c1,-0.1024393479627701,-0.05071060288879803,-0.0,-0.15314995085156813,0.6475606520372299,0.774644698555601,0.3188405797101449,200
N#Cc1ccc(C2(C=Cc3ccoc3)CCCN2C(=O)C2CNN(C3CC(c4ncno4)CCN3)C2)cc1,-0.23811181826710415,-0.0,-0.0,-0.23811181826710415,0.5118881817328959,0.8510079822515859,0.3023255813953488,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1(c1ccoc1)c1ccoc1,-0.3374873364054735,-0.0,-0.0,-0.3374873364054735,0.4125126635945265,0.9055421635230348,0.30337078651685395,200
N#Cc1ccc(C2(c3ccoc3)CC2CN2CCNC2CCC2CCCN2C(=O)CCN2CCCN2)c(C#N)c1,-0.27757266464953045,-0.0,-0.0,-0.27757266464953045,0.47242733535046955,0.8974358126527077,0.3246753246753247,200
O=C(NCC1CCCO1)C1CCN(C2CNC(N3CCNCC3)NC2)CC1(c1ccc(-c2ccccc2)cc1)C(F)CCCF,-0.4437059042224894,-0.0,-0.0,-0.4437059042224894,0.3062940957775106,0.8634175923600578,0.37037037037037035,200
COCc1ccc(C2(c3ccc(-c4ccco4)s3)CC(OC3NOC(C4CNCCN4)N3)CCN2C(=O)C2CCOC2)cc1,-0.4664725350778317,-0.0,-0.0,-0.4664725350778317,0.2835274649221683,0.8980408364118826,0.39325842696629215,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1(c1ccoc1)c1ccoc1,-0.20959179682182993,-0.0,-0.0,-0.20959179682182993,0.5404082031781701,0.8325038637407888,0.3157894736842105,200
N#Cc1cc(S2(c3nnc(-c4ccoc4)o3)C(NC(=O)CC3(N4CC=CC4)CCOCC3)NNC2C2CCCCC2)no1,-0.43180175588615444,-0.0,-0.0,-0.43180175588615444,0.31819824411384556,0.8581950482933125,0.3263157894736842,200
COCC=Cc1nnc(C2(c3ccncc3)CCCCN3C(=O)N(CC4CC4)NC32)o1,-0.02040650079407824,-0.0,-0.0,-0.02040650079407824,0.7295934992059218,0.8609476146608632,0.4024390243902439,200
COCc1cccc(C2(c3csc(C#N)n3)CCCCN3C(=O)N(CC4CC4)NC32)c1,-0.0033503507995861215,-0.0,-0.0,-0.0033503507995861215,0.7466496492004139,0.8851730416192505,0.36904761904761907,200
CN(Cc1ccccc1)S1(c2ccnc3c(C#N)cccc23)C(NC(=O)CC2(N3CC=CC3)CCOCC2)NNC1C1CCCCC1,-0.4912254862191558,-0.0,-0.0,-0.4912254862191558,0.2587745137808442,0.8597633905359185,0.3229166666666667,200
N#CC1(c2ccoc2)CCCCC2C(C(=O)NCCC3CCCC3=O)NC(c3ccccc3)N21,-0.06934303046473478,-0.0,-0.0,-0.06934303046473478,0.6806569695352652,0.8657903685894339,0.3888888888888889,200
O=C1CC2C(CCCC2(c2ncc(C=Cc3ccoc3)cn2)C2CC2)NN1,-0.0,-0.0,-0.0,0.0,0.8714456043270079,0.8459639831728799,0.27848101265822783,200
COCCc1cnc(-c2cc(C34CC=CCC3N(C(O)F)CC4)on2)nc1,-0.13702025593969702,-0.0,-0.0,-0.13702025593969702,0.612979744060303,0.8565704849332468,0.4230769230769231,200
C(=CC1(C2CC2)NCCCC1CN1CNC2CCCNC21)c1nnc(Cc2ccccn2)o1,-0.15751830786348509,-0.0,-0.0,-0.15751830786348509,0.5924816921365149,0.8543547742725208,0.3373493975903614,200
COCc1cnc(C2(c3cc(COC)ccn3)C=CCC(N3CCCC3)C2)nc1,-0.07799820737697505,-0.0,-0.0,-0.07799820737697505,0.672001792623025,0.8879220722460553,0.40229885057471265,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1(c1ccoc1)c1ccoc1,-0.3374873364054735,-0.0,-0.0,-0.3374873364054735,0.4125126635945265,0.9055421635230348,0.30337078651685395,200
N#Cc1coc(C2(c3ccnc(C#N)c3)C=CCC(C3=CCC(N4CCOCC4)NN3)C2)c1,-0.05422460610143054,-0.0,-0.0,-0.05422460610143054,0.6957753938985695,0.8527437257831704,0.35,200
O=C(COc1ccccc1)N1CC(C2NCON2)C2(CCOCC2)C1(c1ccoc1)C1CC1,-0.05443961519961327,-0.016891586412906445,-0.0,-0.07133120161251971,0.6955603848003867,0.7915542067935468,0.42696629213483145,200
N#CC1(C2CC2)CN(c2ccccc2)CCN1C1=NCCN1C(=O)c1ccccc1,-0.0,-0.0,-0.0,0.0,0.7960552728417509,0.8186721730162889,0.3055555555555556,200
C=Cc1cc(C2(c3coc(COC)c3)C=CCC(C3NCCN4CCNC34)C2)no1,-0.04107115742071765,-0.0,-0.0,-0.04107115742071765,0.7089288425792823,0.81521055861652,0.4117647058823529,200
N#CCC(F)S1(c2ccccc2-c2ccno2)C(NC(=O)CC2(N3CC=CC3)CCOCC2)NNC1C1CCCCC1,-0.4010223344722237,-0.0,-0.0,-0.4010223344722237,0.3489776655277763,0.8272320374618372,0.3229166666666667,200
COCc1cc(C2(c3ccno3)NCCCC2CN2CNC3CCCNC32)ccc1C1CC1,-0.15227634293852732,-0.0,-0.0,-0.15227634293852732,0.5977236570614727,0.8466943034823796,0.3974358974358974,200
COCc1ccc(C2(C=CC(C)F)CCCN2C(=O)C2CNN(C3CC(c4ncno4)CCN3)C2)cc1,-0.22831006835337297,-0.1470188192149049,-0.0,-0.37532888756827787,0.521689931646627,0.7264905903925476,0.367816091954023,200
C=Cc1ccc(C(C)F)c(C2(c3cccs3)CN(C3CNC(N4CCNCC4)NC3)CCC2C(=O)NCC2CCCO2)c1,-0.40225418490007814,-0.002971160392055694,-0.0,-0.40522534529213383,0.34774581509992186,0.7985144198039722,0.37209302325581395,200
COCc1ncc(S2(c3ccnc(C4CC4)c3)C(NC(=O)CC3(N4CC=CC4)CCOCC3)NNC2C2CCCCC2)cn1,-0.41641884010751884,-0.0,-0.0,-0.41641884010751884,0.33358115989248116,0.824902926242935,0.34408602150537637,200
N#CC1(c2ccoc2)CCCCC2C(C(=O)NCCC3CCCC3=O)NC(c3ccccc3)N21,-0.06934303046473478,-0.0,-0.0,-0.06934303046473478,0.6806569695352652,0.8657903685894339,0.3888888888888889,200
C#Cc1ccc(C#N)c(C2(c3ccccn3)NCCN2CCNN2NC(=O)C2CC2CC2)c1,-0.22261157476246496,-0.0,-0.0,-0.22261157476246496,0.527388425237535,0.8814427308138055,0.3176470588235294,200
O=C(NCC1CCCO1)C1CCN(C2CNC(N3CCNCC3)NC2)CC1(c1ccoc1)c1cc(CC(F)C2CC2)no1,-0.4326043610219711,-0.11939931564467754,-0.0,-0.5520036766666486,0.3173956389780289,0.7403003421776613,0.36470588235294116,200
N#CC1(C2CC2)CN(c2ccccc2)CCN1C1=NCCN1C(=O)c1ccccc1,-0.0,-0.0,-0.0,0.0,0.7960552728417509,0.8186721730162889,0.3055555555555556,200
COCc1ccc(C2(c3ccccc3CCF)C=CCC(C3NCCN4CCNC34)C2)cc1,-0.11922543737657498,-0.0,-0.0,-0.11922543737657498,0.630774562623425,0.8875208609334336,0.38571428571428573,200
COCC1(c2ccoc2)CCCCC2C(C(=O)NCCC3CCCC3=O)NC(c3ccccc3)N21,-0.15266486150878877,-0.0,-0.0,-0.15266486150878877,0.5973351384912112,0.8657903685894339,0.4342105263157895,200
C1=CC(c2ccoc2)(c2ccoc2)NC(CN2CCC(CCC3NC(C4CCOCC4)NO3)CC2)C1,-0.27289297623300574,-0.0,-0.0,-0.27289297623300574,0.47710702376699426,0.8540446451468154,0.36470588235294116,200
C=CC1(c2ccccc2N(C)Cc2nnco2)C2CNCC1CNC2,-0.0,-0.0,-0.0,0.0,0.8063294626660963,0.8853070167435497,0.3026315789473684,200
CC(F)C1(c2ccccc2-c2coc(C3CC3)c2)CC(N2CNNN2)CC=C1C(=O)NC1=CCC2NC(=O)C3CCCN3C(=O)C2C1,-0.4387560671057569,-0.056138312340201946,-0.0,-0.4948943794459588,0.3112439328942431,0.7719308438298991,0.3118279569892473,200
COCC1(c2ccc(-c3ncc(C4CCCO4)cn3)cc2Cl)CCCC2NNC(=O)CC21,-0.037297621060946584,-0.0,-0.0,-0.037297621060946584,0.7127023789390534,0.9035001569409706,0.38271604938271603,200
O=C(C1CCOC1)N1CCCC(CCCN2CCCO2)C1(c1ccoc1)c1ccoc1,-0.08189691972888224,-0.0,-0.0,-0.08189691972888224,0.6681030802711178,0.8493802810695634,0.34177215189873417,200
N#Cc1ccc(C2(c3cccc(C4CC4)c3)NCCCC2CN2CNC3CCCNC32)s1,-0.09732849600638271,-0.0,-0.0,-0.09732849600638271,0.6526715039936173,0.8679247230588039,0.3076923076923077,200
O=C(CC1CCNCC1)N1CCCC1C1NNCN1CC1CCNCC1(c1ccc(-c2ccon2)c(C2CC2)c1)C1CC1,-0.39609713396861307,-0.0,-0.0,-0.39609713396861307,0.35390286603138693,0.8544384921849737,0.3253012048192771,200
COCC1(c2cc(-c3cc(C#N)no3)ccn2)C=CCC(C2NCCN3CCNC23)C1,-0.045042311426698345,-0.0,-0.0,-0.045042311426698345,0.7049576885733017,0.8836645669398194,0.38666666666666666,200
CC(F)c1ccc(C2(c3ccccc3C3CCCO3)COCCN2C23NC(=O)NC(=O)C2NCC3=O)cc1,-0.1973128795897806,-0.0,-0.0,-0.1973128795897806,0.5526871204102194,0.811818920704768,0.41975308641975306,200
C=Cc1cc(-c2ccc(C3CNCCC3CN3CNNC3C3CCCN3C(=O)CC3CCNCC3)c(C3CC3)c2)on1,-0.38869097236867195,-0.0,-0.0,-0.38869097236867195,0.36130902763132805,0.8765032375689836,0.3373493975903614,200
N#Cc1cc(C2(Cc3ccccn3)C=CCC(C3=CCC(N4CCOCC4)NN3)C2)co1,-0.04605812504889473,-0.0,-0.0,-0.04605812504889473,0.7039418749511053,0.8945608121955392,0.35,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1c1ccc(C(F)(Cc2ccccc2)C2CC2)cc1,-0.412858499594871,-0.0,-0.0,-0.412858499594871,0.337141500405129,0.8916918350689652,0.2911392405063291,200
COCc1cc(C2(C#N)CCCCC3C(C(=O)NCCC4CCCC4=O)NC(c4ccccc4)N32)no1,-0.18944620680373225,-0.0,-0.0,-0.18944620680373225,0.5605537931962677,0.8431601436472634,0.4024390243902439,200
N#CC1(c2ccoc2)NCCC2C(=O)NC(c3ccccc3)NC21,-0.0,-0.012397996175704806,-0.0,-0.012397996175704806,0.7773363950571414,0.7938010019121476,0.28169014084507044,200
COCC1(c2nnc(C#N)o2)C=CCC(CN2CCNc3ccccc32)C1,-0.0,-0.0,-0.0,0.0,0.8152284251817181,0.800448057061461,0.38461538461538464,200
O=C1NN(NCCN2CCNC2(c2ccoc2)c2ccoc2)C1CC1CC1,-0.11180744101763895,-0.0,-0.0,-0.11180744101763895,0.638192558982361,0.8515497605098433,0.3170731707317073,200
C1=CC(Cc2ccccn2)(Cc2ccccn2)NC(CN2CCC(CCC3NC(C4CCOCC4)NO3)CC2)C1,-0.35989428438371235,-0.0,-0.0,-0.35989428438371235,0.39010571561628765,0.8899901375108772,0.3373493975903614,200
COCc1cc(C2(c3cccc(C4CC4)c3)CC(OC3NOC(C4CNCCN4)N3)CCN2C(=O)C2CCOC2)co1,-0.400255918301159,-0.0,-0.0,-0.400255918301159,0.349744081698841,0.8044124102787802,0.40229885057471265,200
O=C(C1CCOC1)N1CCC(OC2NOC(C3CNCCN3)N2)CC1(Cc1ccccn1)c1ccoc1,-0.3339370246711446,-0.01934182665455042,-0.0,-0.35327885132569503,0.4160629753288554,0.7903290866727248,0.4,200
CC(C)(Oc1ccoc1)C1(c2coc(-c3nnco3)c2)C=CCC(CN2CCC(CCC3NC(C4CCOCC4)NO3)CC2)N1,-0.4914622245871483,-0.0,-0.0,-0.4914622245871483,0.2585377754128517,0.9230147669758586,0.41304347826086957,200
COCc1ccnc(C2(C#N)C3CC(c4ccccc4)NN3CCCN2C(=O)CCS(=O)(=O)C2=CC=CC3NCCC3C2)c1,-0.2900555793989086,-0.031928703815940596,-0.0,-0.3219842832148492,0.4599444206010914,0.7840356480920297,0.34408602150537637,200
C=Cc1ccc(C=C)c(-c2coc(C3COCCN3C34NC(=O)NC(=O)C3NCC4=O)c2)c1,-0.11203747742449666,-0.0,-0.0,-0.11203747742449666,0.6379625225755033,0.8260596747914095,0.4358974358974359,200
COCC1(c2cccc(C=Cc3ccccc3)c2)COCCN1C12NC(=O)NC(=O)C1NCC2=O,-0.21385234244035956,-0.0,-0.0,-0.21385234244035956,0.5361476575596404,0.8358627206843121,0.4444444444444444,200
N#CS1(Cc2ccccn2)C=CC=C1C(=O)NC1CCCC1C(=O)N1CCc2ccccc2C1,-0.08730658101208699,-0.0,-0.0,-0.08730658101208699,0.662693418987913,0.804412774080065,0.33766233766233766,200
C=CC=CC1(c2ccc(C=C)cc2)CCCN1C(=O)C1CNN(C2CC(c3ncno3)CCN2)C1,-0.15382148564441278,-0.1407219035640348,-0.0,-0.2945433892084476,0.5961785143555872,0.7296390482179826,0.29069767441860467,200
O=C(CC1(N2CC=CC2)CCOCC1)NC1NNC(C2CCCCC2)S1(c1ccoc1)c1ccnc(C2CC2)c1,-0.3617954381700272,-0.0,-0.0,-0.3617954381700272,0.3882045618299728,0.8204629537030926,0.32222222222222224,200
N#Cc1ccc(C=Cc2nnco2)c(C2CCCCN3C(=O)N(CC4CC4)NC23)c1,-0.0,-0.0,-0.0,0.0,0.8205121252721488,0.8939748551791542,0.34177215189873417,200
C1=CC(c2ncccn2)(C2CCOC2c2nnc(-c3ccccc3)o2)NC(CN2CCC(CCC3NC(C4CCOCC4)NO3)CC2)C1,-0.4784696914400263,-0.0,-0.0,-0.4784696914400263,0.2715303085599737,0.9189870673952898,0.36666666666666664,200
CC(F)c1cc(-c2ccnc(C3CC(N4CNNN4)CC=C3C(=O)NC3=CCC4NC(=O)C5CCCN5C(=O)C4C3)c2)ccc1C1CC1,-0.4430842120757895,-0.0,-0.0,-0.4430842120757895,0.3069157879242105,0.820612211331505,0.3258426966292135,200
N#Cc1nnc(-c2cccc3c(S4(C#N)C(NC(=O)CC5(N6CC=CC6)CCOCC5)NNC4C4CCCCC4)ccnc23)o1,-0.4941660147285845,-0.0,-0.0,-0.4941660147285845,0.2558339852714155,0.8740715938748062,0.35106382978723405,200
COCc1coc(C2(c3nnc(COC)o3)C=CCC(N3CCCC3)C2)c1,-0.05934845736969474,-0.0,-0.0,-0.05934845736969474,0.6906515426303053,0.826490610535176,0.4,200
N#Cc1cc(-c2ncc(C3(c4ccoc4)CC3CN3CCNC3CCC3CCCN3C(=O)CCN3CCCN3)cn2)co1,-0.4028405010124458,-0.0,-0.0,-0.4028405010124458,0.3471594989875542,0.9338667883541247,0.35802469135802467,200
N#CC=Cc1coc(C2(c3ccoc3)C=CCC(C3=CCC(N4CCOCC4)NN3)C2)c1,-0.1997470087454304,-0.0,-0.0,-0.1997470087454304,0.5502529912545696,0.8245491602334151,0.35443037974683544,200
C=CC1(c2cc(-c3cncnc3)ccc2C#N)CC1CN1CCNC1CCC1CCCN1C(=O)CCN1CCCN1,-0.34088942258020727,-0.0,-0.0,-0.34088942258020727,0.40911057741979273,0.8969599540085526,0.3125,200
COCc1ccc(C2(C=Cc3ccccc3)CCCCN3C(=O)N(CC4CC4)NC32)cc1,-0.07508554996767003,-0.0,-0.0,-0.07508554996767003,0.67491445003233,0.9063719990791537,0.4050632911392405,200
COCc1cc(C2(COC)C=CCC(CN3CCNc4ccccc43)C2)on1,-0.01258710920425199,-0.0,-0.0,-0.01258710920425199,0.737412890795748,0.8181875790644951,0.4266666666666667,200
N#CC1(C#N)C(C2NC(Cc3ccccc3)NO2)CN1S(=O)(=O)c1ccccc1,-0.0,-0.15704266132167377,-0.0,-0.15704266132167377,0.7593677505914875,0.7214786693391632,0.22448979591836735,200
O=C(CCNC1C(c2ccccc2)NC2CNCCN21)N1CCSCC1(Cc1ccccn1)c1ccoc1,-0.3416343971626913,-0.0,-0.0,-0.3416343971626913,0.4083656028373087,0.8827464987282974,0.36363636363636365,200
O=C1NC(=O)C2NCC(=O)C2(N2CCOCC2c2ccccc2-c2ccc(C=Cc3ccco3)cc2)N1,-0.25434739475181445,-0.0,-0.0,-0.25434739475181445,0.49565260524818555,0.9106083511887489,0.44155844155844154,200
C=Cc1ccc(C2(CCOC)NCCCC2CN2CNC3CCCNC32)c(-c2ccco2)c1,-0.18068085421446267,-0.0,-0.0,-0.18068085421446267,0.5693191457855373,0.8744438100881075,0.41333333333333333,200
O=C(Nc1ccccc1)N1CC(CC2NCNN2)C1(c1ccoc1)C1CC1,-0.09742993089959617,-0.0,-0.0,-0.09742993089959617,0.6525700691004038,0.8087174440329752,0.25882352941176473,200
N#CC1(c2nc(Cc3ccccn3)cs2)C=CCC(CN2CCC(CCC3NC(C4CCOCC4)NO3)CC2)N1,-0.35446863413311774,-0.0,-0.0,-0.35446863413311774,0.39553136586688226,0.9032983523062316,0.3181818181818182,200
COCCC1(c2ccoc2)CCCC12C(C(=O)NCC1CCCN1)c1ccccc1C(=O)N2C1C=CC=CC1,-0.2226455141118212,-0.14820131869869146,-0.0,-0.37084683281051267,0.5273544858881788,0.7258993406506543,0.4473684210526316,200
N#Cc1ccnc(C2(c3ccoc3)C=CCC(C3=CCC(N4CCOCC4)NN3)C2)c1,-0.010000387305014846,-0.0,-0.0,-0.010000387305014846,0.7399996126949852,0.8821454817857551,0.325,200
COCC1(c2ccoc2)N(C(=O)COc2ccccc2)CC(C2NCON2)C12CCOCC2,-0.09909187778847373,-0.05506434726416898,-0.0,-0.1541562250526427,0.6509081222115263,0.7724678263679156,0.44047619047619047,200
COCC1(c2cc(C#N)no2)C=CCC(CN2CCNc3ccccc32)C1,-0.0,-0.0,-0.0,0.0,0.8205372886614317,0.8181875790644951,0.4,200
COCc1ccc(-c2ccoc2)c(C2(C#N)NCCCC2CN2CNC3CCCNC32)c1,-0.1067174728779986,-0.0,-0.0,-0.1067174728779986,0.6432825271220014,0.8686674479827633,0.4027777777777778,200
COCC(F)Cc1cc(C2(C#N)NCCC3C(=O)NC(c4ccccc4)NC32)no1,-0.09531095124893496,-0.024525396528819687,-0.0,-0.11983634777775465,0.654689048751065,0.7877373017355902,0.3493975903614458,200
N#Cc1nnc(C2(c3ccoc3)C3CC(c4ccccc4)NN3CCCN2C(=O)CCS(=O)(=O)C2=CC=CC3NCCC3C2)o1,-0.35405627700146275,-0.0,-0.0,-0.35405627700146275,0.39594372299853725,0.8781201632311866,0.3076923076923077,200
N#COC1(Cc2ccccn2)C=CCC(CN2CCNc3ccccc32)C1,-0.10024256336582982,-0.04233411127632447,-0.0,-0.1425766746421543,0.6497574366341702,0.7788329443618378,0.4492753623188406,200
O=C(COc1ccccc1)N1CC(C2NCON2)C2(CCOCC2)C1(Cc1ccccn1)C1CC1,-0.11737327759408733,-0.12166785295732407,-0.0,-0.2390411305514114,0.6326267224059127,0.739166073521338,0.42857142857142855,200
C=Cc1cc(-c2ccc(C3(C#N)CNCCC3CN3CNNC3C3CCCN3C(=O)CC3CCNCC3)cc2)no1,-0.3629241510698506,-0.0,-0.0,-0.3629241510698506,0.3870758489301494,0.8601499176939912,0.3176470588235294,200
C=Cc1ccc(CCF)c(C2(c3ccon3)COCCN2C23NC(=O)NC(=O)C2NCC3=O)c1,-0.19194814147314299,-0.010347037714549367,-0.0,-0.20229517918769235,0.558051858526857,0.7948264811427254,0.4069767441860465,200
O=C1NC(=O)C2NCC(=O)C2(N2CCOCC2(c2ccoc2)c2ccoc2)N1,-0.10385885369508396,-0.066992223644043,-0.0,-0.17085107733912697,0.646141146304916,0.7665038881779785,0.43037974683544306,200
COCc1ccnc(S2(c3cnc(-c4ccccc4)nc3)C(NC(=O)CC3(N4CC=CC4)CCOCC3)NNC2C2CCCCC2)c1,-0.49449519784929236,-0.0,-0.0,-0.49449519784929236,0.25550480215070764,0.8967242219072428,0.33695652173913043,200
C1=CC(c2ccoc2)(c2ccoc2)NC(CN2CCC(CCC3NC(C4CCOCC4)NO3)CC2)C1,-0.27289297623300574,-0.0,-0.0,-0.27289297623300574,0.47710702376699426,0.8540446451468154,0.36470588235294116,200
N#CC1(c2ccoc2)N(C(=O)COc2ccccc2)CC(C2NCON2)C12CCOCC2,-0.02323118136833391,-0.05506434726416898,-0.0,-0.07829552863250289,0.7267688186316661,0.7724678263679156,0.42696629213483145,200
O=C(C1CCOC1)N1CCCC(CCCN2CCCO2)C1(c1ccoc1)c1ccoc1,-0.08189691972888224,-0.0,-0.0,-0.08189691972888224,0.6681030802711178,0.8493802810695634,0.34177215189873417,200
O=C(CCS(=O)(=O)C1=CC=CC2NCCC2C1)N1CCCN2NC(c3ccccc3)CC2C1(c1ccoc1)C1CC1,-0.23660348087067473,-0.0,-0.0,-0.23660348087067473,0.5133965191293253,0.8254734680988487,0.3,200
