Smiles,CATS_CosineReward,QEDReward,Tanimoto_map4Reward,Reward,CATS_CosineProperty,QEDProperty,Tanimoto_map4Property,Epoch
C=CN1CCCC(c2ccccc2C=CC2C3CC(c4ccccc4)NN3CCCN2C(=O)CCS(=O)(=O)C2=CC=CC3NCCC3C2)C1,-0.0,0.3582761829316561,-0.5296875000000001,-0.171411317068344,0.8198054026861985,0.3582761829316561,0.96484375,200
C=Cc1cccc(-c2cccc(C3(c4ccccc4)COCCN3C34NC(=O)NC(=O)C3NCC4=O)c2)c1,-0.0,0.49022297200504417,-0.5414062500000001,-0.05118327799495592,0.9165045161487536,0.49022297200504417,0.970703125,200
C=Cc1cccc(-c2ccc(C3(c4ccoc4)CC3CN3CCNC3CCC3CCCN3C(=O)CCN3CCCN3)cc2)c1,-0.0,0.289375610901422,-0.5179687500000001,-0.2285931390985781,0.9424295416501106,0.289375610901422,0.958984375,200
C=CC=CS1(c2ccccc2-c2ccccc2)C(NC(=O)CC2(N3CC=CC3)CCOCC2)NNC1C1CCCCC1,-0.0,0.2331298422210635,-0.5355468750000001,-0.3024170327789366,0.8843255970794747,0.2331298422210635,0.9677734375,200
C=Cc1ccc(C=C)c(-c2cccc(C3CC(OC4NOC(C5CNCCN5)N4)CCN3C(=O)C3CCOC3)c2)c1,-0.0,0.39227128867363137,-0.5394531250000001,-0.14718183632636872,0.8498826604646772,0.39227128867363137,0.9697265625,200
N#CN1CCC2(c3ccccc3C=Cc3ccccc3)CC=CCC12,-0.0,0.4507134464876053,-0.4964843750000001,-0.04577092851239478,0.9023109588492753,0.4507134464876053,0.9482421875,200
C=CC=Cc1ccccc1-c1cnc(C2CCCCN3C(=O)N(CC4CC4)NC23)nc1,-0.0,0.7012992902924767,-0.5335937500000001,0.16770554029247664,0.918116518228079,0.7012992902924767,0.966796875,200
C1=CCC2C(C1)CCN2c1cc(C2CCCC2c2ccc(-c3ccccc3)cc2)co1,-0.0,0.41377726976703794,-0.5257812500000001,-0.11200398023296215,0.9490919842144114,0.41377726976703794,0.962890625,200
C=Cc1ccc(C=C)c(C2(C=C)C3CC(c4ccccc4)NN3CCCN2C(=O)CCS(=O)(=O)C2=CC=CC3NCCC3C2)c1,-0.0,0.35728229699690195,-0.5277343750000001,-0.17045207800309814,0.831452240518562,0.35728229699690195,0.9638671875,200
C=CC=CC1(C=Cc2ccccc2)CN(c2ccccc2)CCN1C1=NCCN1C(=O)c1ccccc1,-0.0,0.42939436003719306,-0.5101562500000001,-0.08076188996280703,0.8524849099899118,0.42939436003719306,0.955078125,200
C=Cc1ccccc1C=CNNC1CCCN1C(=O)C1CNN(C2CC(c3ncno3)CCN2)C1,-0.2638250262086572,0.4210917263748683,-0.5375000000000001,-0.380233299833789,0.6680874868956714,0.4210917263748683,0.96875,200
C=Cc1cc(-c2cccc(C3(C=C)C=CCC(CN4CCC(CCC5NC(C6CCOCC6)NO5)CC4)N3)c2)co1,-0.0,0.32881961387517716,-0.5472656250000001,-0.21844601112482293,0.8770485659185044,0.32881961387517716,0.9736328125,200
O=C(CC1(N2CC=CC2)CCOCC1)NC1NNC(C2CCCCC2)S1(c1ccccc1)c1cccc(C2CCCN(c3ccco3)C2)c1,-0.0,0.20757610442489288,-0.5296875000000001,-0.3221113955751072,0.8995393007244649,0.20757610442489288,0.96484375,200
C=Cc1ccc(C2(C=C)CCCC23C(C(=O)NCC2CCCN2)c2ccccc2C(=O)N3C2C=CC=CC2)c(C=C)c1,-0.0029254989285090183,0.3727460423602143,-0.5335937500000001,-0.1637732065682948,0.7985372505357455,0.3727460423602143,0.966796875,200
C=Cc1cc(C2(C=C)CC2CN2CCNC2CCC2CCCN2C(=O)CCN2CCCN2)ccc1-c1ccco1,-0.0,0.38066720345749755,-0.5160156250000001,-0.13534842154250254,0.8536425798628523,0.38066720345749755,0.9580078125,200
C=CC=Cc1cccc(C2(C=C)CCCC23C(C(=O)NCC2CCCN2)c2ccccc2C(=O)N3C2C=CC=CC2)c1,-0.0029254989285090183,0.2980373479692326,-0.5199218750000001,-0.22481002595927652,0.7985372505357455,0.2980373479692326,0.9599609375,200
C=Cc1ccc(-c2cccc(C3CC(OC4NOC(C5CNCCN5)N4)CCN3C(=O)C3CCOC3)c2)c(C=C)c1,-0.0,0.39227128867363137,-0.5394531250000001,-0.14718183632636872,0.8498826604646772,0.39227128867363137,0.9697265625,200
C=Cc1ccccc1-c1cccc(C2(c3ccco3)C=CCC(CN3CCC(CCC4NC(C5CCOCC5)NO4)CC3)N2)c1,-0.0,0.2287708279357643,-0.5375000000000001,-0.3087291720642358,0.9670875350853324,0.2287708279357643,0.96875,200
C=Cc1ccc(C2(c3coc(-c4ccccc4)c3)CC(N3CNNN3)CC=C2C(=O)NC2=CCC3NC(=O)C4CCCN4C(=O)C3C2)cc1,-0.0,0.2600825418067478,-0.5531250000000001,-0.2930424581932523,0.8917763909234508,0.2600825418067478,0.9765625,200
C=CC1(c2cccc(-c3ccc(C4CCCNC4)cc3)c2)NCCCC1CN1CNC2CCCNC21,-0.0,0.46356597771765223,-0.5218750000000001,-0.058309022282347855,0.9177209882299177,0.46356597771765223,0.9609375,200
C=Cc1cccc(C2(c3cccc(-c4ccccc4)c3)C=CCC(CN3CCC(CCC4NC(C5CCOCC5)NO4)CC3)N2)c1,-0.0,0.21618004217695636,-0.5238281250000001,-0.30764808282304373,0.9728984593721721,0.21618004217695636,0.9619140625,200
C=CN1CCCC(c2ccc(C=CC3C(CC4NCNN4)CN3C(=O)Nc3ccccc3)cc2)C1,-0.14193028976129707,0.4916813361084644,-0.5160156250000001,-0.16626457865283278,0.7290348551193515,0.4916813361084644,0.9580078125,200
c1ccc(-c2cc(C3(C4CCCN(c5ccccc5)C4)C4CNCC3CNC4)no2)cc1,-0.0,0.6594222384046161,-0.4886718750000001,0.17075036340461602,0.8601230330887083,0.6594222384046161,0.9443359375,200
C=Cc1cc(C2(N3CCCCC3)CSCCN2C(=O)CCNC2C(c3ccccc3)NC3CNCCN32)ccc1-c1ccccc1,-0.0,0.30258539316817235,-0.5023437500000001,-0.19975835683182774,0.8858124570121875,0.30258539316817235,0.951171875,200
C=CC1(c2ccc(-c3nnco3)cc2-c2cccc(O)c2)CCCCN2C(=O)N(CC3CC3)NC21,-0.0,0.5064846160789165,-0.5140625000000001,-0.007577883921083606,0.951467365930597,0.5064846160789165,0.95703125,200
C=CC=CC1(c2cc(C=C)co2)CCCCC2C(C(=O)NCCC3CCCC3=O)NC(c3ccccc3)N21,-0.0,0.4239908752458427,-0.5511718750000001,-0.12718099975415736,0.8894089220493715,0.4239908752458427,0.9755859375,200
C=Cc1ccc(C2(C3CCNCC3)C3CC(c4ccccc4)NN3CCCN2C(=O)CCS(=O)(=O)C2=CC=CC3NCCC3C2)c(-c2ccoc2)c1,-0.0,0.24869082219327968,-0.5453125000000001,-0.29662167780672044,0.8982339282299886,0.24869082219327968,0.97265625,200
C=CC=CC1(c2csc(C=C)n2)NCCC2C(=O)NC(c3ccccc3)NC21,-0.0,0.6842902940314064,-0.5707031250000001,0.11358716903140631,0.8070389605674103,0.6842902940314064,0.9853515625,200
O=C1NN(NCCN2CCNC2(c2ccccc2)c2ccc(C3CCNCC3)cc2-c2ccccc2)C1CC1CC1,-0.0,0.30662157350332536,-0.5121093750000001,-0.20548780149667473,0.962938460843285,0.30662157350332536,0.9560546875,200
CN(CC1(c2ccoc2)C=CCC(N2CCCC2)C1)c1ccccc1C1CCCNC1,-0.0,0.672605239617759,-0.4906250000000001,0.1819802396177589,0.8136862660867503,0.672605239617759,0.9453125,200
C=Cc1ccc(C2(C=C)C3CNCC2CNC3)c(-c2ccccc2)c1,-0.0,0.8320046981675212,-0.5492187500000001,0.2827859481675211,0.8677963770814244,0.8320046981675212,0.974609375,200
C=CC1(c2coc(-c3ccccc3-c3ccccc3)c2)CNCCC1CN1CNNC1C1CCCN1C(=O)CC1CCNCC1,-0.0,0.2618294095611726,-0.5160156250000001,-0.25418621543882747,0.957226565119942,0.2618294095611726,0.9580078125,200
C=Cc1ccc(C=CS2(c3ccco3)C(NC(=O)CC3(N4CC=CC4)CCOCC3)NNC2C2CCCCC2)cc1,-0.0,0.3188703365887965,-0.5492187500000001,-0.2303484134112036,0.8384076851606646,0.3188703365887965,0.974609375,200
C=Cc1cc(N2CCCC(c3ccc(C4CCCCN5C(=O)N(CC6CC6)NC45)cc3)C2)co1,-0.0,0.6138704478796014,-0.4964843750000001,0.11738607287960134,0.8973426003347712,0.6138704478796014,0.9482421875,200
C=CC=Cc1cc(C2(c3ccoc3)CN(c3ccccc3)CCN2C2=NCCN2C(=O)c2ccccc2)no1,-0.0,0.3321443509172308,-0.5218750000000001,-0.18973064908276926,0.9143116481853172,0.3321443509172308,0.9609375,200
C=CC=Cc1ccccc1C1(C=C)C(CC2NCNN2)CN1C(=O)Nc1ccccc1,-0.0,0.41018562184716073,-0.5316406250000001,-0.12145500315283936,0.8174743431475411,0.41018562184716073,0.9658203125,200
CN(C)C=CC1(c2cc(-c3ccco3)co2)C=CCC(C2=CCC(N3CCOCC3)NN2)C1,-0.0,0.6480943690876791,-0.5414062500000001,0.10668811908767906,0.8600406739185998,0.6480943690876791,0.970703125,200
C=CC=CC1(c2coc(-c3ccco3)c2)CCCCC2C(C(=O)NCCC3CCCC3=O)NC(c3ccccc3)N21,-0.0,0.3039358861207007,-0.5394531250000001,-0.23551723887929937,0.9441598332043747,0.3039358861207007,0.9697265625,200
C=Cc1ccccc1-c1coc(C2(C=C)CCCCN3C(=O)N(CC4CC4)NC32)c1,-0.0,0.6766435614483262,-0.5257812500000001,0.15086231144832607,0.9014682585619197,0.6766435614483262,0.962890625,200
C=Cc1ccc(S(=O)(=O)N2CCC3(c4cccc(C=C)c4)CC=CCC23)cc1,-0.0,0.6710068627151236,-0.5472656250000001,0.12374123771512346,0.838295880630142,0.6710068627151236,0.9736328125,200
C=Cc1cccc(C2(c3cc(C=C)co3)C=CCC(C3=CCC(N4CCOCC4)NN3)C2)c1,-0.0,0.6248271399756405,-0.5218750000000001,0.10295213997564046,0.8698595136452204,0.6248271399756405,0.9609375,200
C=CS1(c2cc(-c3coc(-c4ccccc4)c3)co2)C(NC(=O)CC2(N3CC=CC3)CCOCC2)NNC1C1CCCCC1,-0.0,0.22950689233852284,-0.5394531250000001,-0.30994623266147725,0.9638435506424663,0.22950689233852284,0.9697265625,200
C=CC1(C=Cc2ccc(-c3ccccc3)cc2)COCCN1C12NC(=O)NC(=O)C1NCC2=O,-0.0,0.5901894906922193,-0.5375000000000001,0.052689490692219176,0.8227755379229799,0.5901894906922193,0.96875,200
C=Cc1cccc(-c2coc(C3(C=C)C=CCC(N4CCCC4)C3)c2)c1,-0.0,0.634138190360777,-0.5003906250000001,0.13374756536077692,0.813735262949262,0.634138190360777,0.9501953125,200
C=CC=CC1(c2ccc(C=C)cc2)CCCCC2C(C(=O)NCCC3CCCC3=O)NC(c3ccccc3)N21,-0.0,0.3925285147945842,-0.5335937500000001,-0.14106523520541586,0.910789492117062,0.3925285147945842,0.966796875,200
C=CC(C)SC1(c2nnc(-c3ccccc3)o2)CCCC2NNC(=O)CC21,-0.0,0.7690191066053059,-0.5648437500000001,0.20417535660530584,0.8864877548994649,0.7690191066053059,0.982421875,200
C=CC=CC1(C=Cc2ccccc2)CCCCC2C(C(=O)NCCC3CCCC3=O)NC(c3ccccc3)N21,-0.0,0.39763863035814895,-0.5375000000000001,-0.13986136964185114,0.8124810863390496,0.39763863035814895,0.96875,200
O=C1CCCC1CCNC(=O)C1NC(c2ccccc2)N2C1CCCCC2(c1ccccc1C1CCCNC1)C1CCCN(c2ccoc2)C1,-0.0,0.23385589598974194,-0.5042968750000001,-0.27044097901025815,0.9173714290615985,0.23385589598974194,0.9521484375,200
C=Cc1cccc(C2(N3CCC(c4ccccc4)CC3)NCCCC2CN2CNC3CCCNC32)c1,-0.012964631186074937,0.5693174751632631,-0.5121093750000001,0.044243468977188116,0.7935176844069626,0.5693174751632631,0.9560546875,200
C=Cc1coc(C2(C=Cc3ccco3)CCCCC3C(C(=O)NCCC4CCCC4=O)NC(c4ccccc4)N32)c1,-0.0,0.3274040746413317,-0.5511718750000001,-0.2237678003586684,0.9345951924119548,0.3274040746413317,0.9755859375,200
O=CNCC=CC1(c2cccc(-c3ccccc3)c2)N(C(=O)COc2ccccc2)CC(C2NCON2)C12CCOCC2,-0.0,0.19088119288966957,-0.5316406250000001,-0.34075943211033055,0.8666767723211087,0.19088119288966957,0.9658203125,200
C=Cc1cc(-c2ccccc2C2(C=C)CCCN2C(=O)C2CNN(C3CC(c4ncno4)CCN3)C2)co1,-0.0,0.4581737363706277,-0.5531250000000001,-0.0949512636293724,0.8601826991600527,0.4581737363706277,0.9765625,200
C=CC=CS1(c2cc(C=C)co2)C=CC=C1C(=O)NC1CCCC1C(=O)N1CCc2ccccc2C1,-0.08494758847295136,0.4697399041152269,-0.5296875000000001,-0.14489518435772453,0.7575262057635244,0.4697399041152269,0.96484375,200
C=CC1(c2cccc(C3CCN(c4ccccc4)CC3)c2)CN(C2CCCCN2)CCN1C(=O)CC1COc2ccccc2NC1=O,-0.0,0.3238488640554225,-0.4554687500000001,-0.13161988594457757,0.8479197170678165,0.3238488640554225,0.927734375,200
C=Cc1ccc(N2CCC3(C=C)CC=CCC23)cc1-c1ccccn1,-0.0,0.6896497857310985,-0.5023437500000001,0.18730603573109839,0.9189870905731301,0.6896497857310985,0.951171875,200
C=Cc1cc(-c2ccccc2)ccc1C1(C=C)CCCN1C(=O)C1CNN(C2CC(c3ncno3)CCN2)C1,-0.0,0.44554815125747066,-0.5355468750000001,-0.08999872374252943,0.8968736105985823,0.44554815125747066,0.9677734375,200
C=Cc1ccc(-c2ccco2)cc1C1(C=C)C=CCC(N2CCCC2)C1,-0.0,0.634138190360777,-0.5042968750000001,0.12984131536077692,0.8145539835397229,0.634138190360777,0.9521484375,200
C=Cc1ccccc1-c1ccccc1C1(C=C)CNCCC1CN1CNNC1C1CCCN1C(=O)CC1CCNCC1,-0.0,0.3416943619798492,-0.5042968750000001,-0.16260251302015089,0.8811384984096429,0.3416943619798492,0.9521484375,200
C=Cc1cc(-c2ccc(C3CSCCN3C(=O)CCNC3C(c4ccccc4)NC4CNCCN43)c(C=C)c2)no1,-0.0,0.3543763879859335,-0.5531250000000001,-0.19874861201406657,0.8724350999811781,0.3543763879859335,0.9765625,200
C=CC=Cc1ccc(C2NCCN2CCNN2NC(=O)C2CC2CC2)cc1-c1ccoc1,-0.0,0.5004219553026252,-0.5472656250000001,-0.04684366969737486,0.8967939109715197,0.5004219553026252,0.9736328125,200
CC(CNc1cccc(C2(Cl)C3CNCC2CNC3)c1)c1ccccc1,-0.0,0.7018877845372778,-0.5062500000000001,0.19563778453727776,0.8693806103464595,0.7018877845372778,0.953125,200
C=Cc1ccccc1C1(c2ccccc2-c2ccco2)CC1CN1CCNC1CCC1CCCN1C(=O)CCN1CCCN1,-0.0,0.289375610901422,-0.5003906250000001,-0.2110150140985781,0.9547184843280534,0.289375610901422,0.9501953125,200
C=Cc1cccc(C2(c3ccccc3C=C)CC(OC3NOC(C4CNCCN4)N3)CCN2C(=O)C2CCOC2)c1,-0.0,0.3922074353225463,-0.5355468750000001,-0.14333943967745377,0.8421545506833408,0.3922074353225463,0.9677734375,200
C=Cc1cc(C2(C=C)C=CCC(C3NCCN4CCNC34)C2)ccc1-c1ccccc1,-0.0,0.704934743003573,-0.5257812500000001,0.17915349300357286,0.8962033731670348,0.704934743003573,0.962890625,200
C=Cc1cccc(N2CCCC(c3ccccc3N3CCC4CC=CCC43)C2)c1,-0.0,0.5742010611715818,-0.4671875000000001,0.10701356117158167,0.9384696499363654,0.5742010611715818,0.93359375,200
C=Cc1ccc(-c2cc(C3CCCC4NNC(=O)CC43)co2)c(C=C)c1,-0.0,0.8546499303380782,-0.5453125000000001,0.30933743033807815,0.8961105186514895,0.8546499303380782,0.97265625,200
C=CC(=O)CN(c1cc(-c2ccccc2)co1)C1C2CNCC1CNC2,-0.0,0.782468865128619,-0.5472656250000001,0.23520324012861893,0.8652216100499341,0.782468865128619,0.9736328125,200
C=CC=CC1(c2ccc(C=C)cc2)N(C(=O)COc2ccccc2)CC(C2NCON2)C12CCOCC2,-0.0,0.532939457345226,-0.5355468750000001,-0.0026074176547741246,0.8174512237714281,0.532939457345226,0.9677734375,200
C=Cc1ccc(-c2ccco2)cc1C1(C=C)CCCCN2C(=O)N(CC3CC3)NC21,-0.0,0.6766435614483259,-0.5394531250000001,0.13719043644832585,0.9094036954875752,0.6766435614483259,0.9697265625,200
C=Cc1ccc(C=C)c(C2(c3ccccc3)COCCN2C23NC(=O)NC(=O)C2NCC3=O)c1,-0.0,0.6299478352320935,-0.5375000000000001,0.09244783523209343,0.8330443238103147,0.6299478352320935,0.96875,200
C=Cc1ccc(-c2ccccc2)c(C2(C=C)C(CCCN3CCCO3)CCCN2C(=O)C2CCOC2)c1,-0.0,0.3920370322961033,-0.5238281250000001,-0.13179109270389677,0.8883033107789843,0.3920370322961033,0.9619140625,200
C=Cc1cc(-c2ccoc2)ccc1S1(C=C)C(NC(=O)CC2(N3CC=CC3)CCOCC2)NNC1C1CCCCC1,-0.0,0.31228894139386676,-0.5414062500000001,-0.22911730860613333,0.8796316260887134,0.31228894139386676,0.970703125,200
C=Cc1ccc(C2(c3cccc(-c4ccoc4)c3)CNCCC2CN2CNNC2C2CCCN2C(=O)CC2CCNCC2)cc1,-0.0,0.2836132107864294,-0.5003906250000001,-0.21677741421357066,0.9402126347063651,0.2836132107864294,0.9501953125,200
C=Cc1ccc(C2(C3CCCN(C=C)C3)CCCC23C(C(=O)NCC2CCCN2)c2ccccc2C(=O)N3C2C=CC=CC2)cc1,-0.0,0.3636133511463027,-0.5179687500000001,-0.15435539885369737,0.8766439623681591,0.3636133511463027,0.958984375,200
C=Cc1ccccc1C1(c2ccc(C3CCNCC3)cc2)CC1CN1CCNC1CCC1CCCN1C(=O)CCN1CCCN1,-0.0,0.32393429539294916,-0.4964843750000001,-0.17255007960705093,0.9096382447420421,0.32393429539294916,0.9482421875,200
C=Cc1cccc(OC2(c3cccc(-c4ccoc4)c3)C=CCC(N3CCCC3)C2)c1,-0.0,0.42322855930447306,-0.5140625000000001,-0.09083394069552703,0.8968702914047357,0.42322855930447306,0.95703125,200
C=Cc1ccc(C2(C=C)C=CCC(CN3CCNc4ccccc43)C2)cc1C=C,-0.015278240396146003,0.5902704040627724,-0.5140625000000001,0.06092966366662633,0.792360879801927,0.5902704040627724,0.95703125,200
C=CC1CCCN(c2cccc(C3(Cc4ccccn4)CCCC4NNC(=O)CC43)c2)C1,-0.0,0.6997215425656753,-0.5257812500000001,0.17394029256567523,0.8774809988017699,0.6997215425656753,0.962890625,200
C=CC=CC=CC1(C=C)CN(c2ccccc2)CCN1C1=NCCN1C(=O)c1ccccc1,-0.0,0.49090253432515435,-0.5160156250000001,-0.02511309067484574,0.8430080287647397,0.49090253432515435,0.9580078125,200
C=Cc1cccc(-c2cc(C3(C=C)C(NC(=O)CCC4CCCCC4)CCN3C3CC(N4CCOCC4)CNN3)co2)c1,-0.0,0.33596921108714,-0.5238281250000001,-0.18785891391286008,0.8753800735468328,0.33596921108714,0.9619140625,200
C=Cc1ccc(C2CCCO2)cc1C1(c2ccccn2)C2CNCC1CNC2,-0.0,0.8607825707103776,-0.5316406250000001,0.32914194571037747,0.8520649331896715,0.8607825707103776,0.9658203125,200
C=Cc1coc(C2(C3CCN(C=C)CC3)CN(C3CCCCN3)CCN2C(=O)CC2COc3ccccc3NC2=O)c1,-0.1424589040668376,0.5118713779019548,-0.5179687500000001,-0.14855627616488287,0.7287705479665813,0.5118713779019548,0.958984375,200
C=Cc1cccc(-c2ccccc2C2(C=C)COCCN2C23NC(=O)NC(=O)C2NCC3=O)c1,-0.0,0.5911270491665952,-0.5550781250000001,0.03604892416659511,0.8298435028979307,0.5911270491665952,0.9775390625,200
O=C(CCC1CCCCC1)NC1CCN(C2CC(N3CCOCC3)CNN2)C1c1cc(C2CNCCC2c2ccccc2)ccc1-c1ccccc1,-0.0,0.19657701889182863,-0.4964843750000001,-0.29990735610817143,0.9333146684932268,0.19657701889182863,0.9482421875,200
C=Cc1ccc(S2(C=C)C=CC=C2C(=O)NC2CCCC2C(=O)N2CCc3ccccc3C2)cc1C=C,-0.012418827624704143,0.45854972495196716,-0.5335937500000001,-0.08746285267273707,0.793790586187648,0.45854972495196716,0.966796875,200
C=Cc1ccc(C2(c3nnc(C=C)o3)C3CNCC2CNC3)cc1,-0.0,0.9022633298859601,-0.5765625000000001,0.32570082988596005,0.8016937762532957,0.9022633298859601,0.98828125,200
C=CC=Cc1ccc(-c2ccc(C3CC(N4CNNN4)CC=C3C(=O)NC3=CCC4NC(=O)C5CCCN5C(=O)C4C3)cc2)cc1,-0.0,0.30179407526069413,-0.5628906250000001,-0.26109654973930596,0.8486428425879649,0.30179407526069413,0.9814453125,200
C=Cc1cccc(-c2ccccc2C2(C=C)NCCCC2CN2CNC3CCCNC32)c1,-0.0,0.5995315224044201,-0.5316406250000001,0.06789089740442,0.9183489130082525,0.5995315224044201,0.9658203125,200
C=Cc1coc(-c2ccc(C3(C=C)CN(C4CNC(N5CCNCC5)NC4)CCC3C(=O)NCC3CCCO3)cc2)c1,-0.0,0.33957448106209354,-0.5531250000000001,-0.21355051893790655,0.829854232221402,0.33957448106209354,0.9765625,200
C=Cc1cccc(-c2cc(C3CCCCN4C(=O)N(CC5CC5)NC34)ccc2C2CCCC2)c1,-0.0,0.5141281204468152,-0.5042968750000001,0.009831245446815129,0.9227223152912305,0.5141281204468152,0.9521484375,200
C=Cc1ccc(C=CC2(c3ccccc3)C(CCCN3CCCO3)CCCN2C(=O)C2CCOC2)cc1,-0.0,0.42794982556723243,-0.4984375000000001,-0.07048767443276766,0.881058572058439,0.42794982556723243,0.94921875,200
C1=CCC2(C=Cc3ccccc3)CCN(c3cccc(N4CCCCC4)c3)C2C1,-0.025402861711905755,0.570343646240902,-0.4554687500000001,0.0894720345289961,0.7872985691440472,0.570343646240902,0.927734375,200
O=C(CCN1CCCN1)N1CCCC1CCC1NCCN1CC1CC1(c1cccc(N2CCCC(c3ccco3)C2)c1)c1ccco1,-0.0,0.28110630149227095,-0.4945312500000001,-0.21342494850772914,0.9396034984636377,0.28110630149227095,0.947265625,200
C=Cc1cccc(C2(c3ccccc3C=C)CCCCN3C(=O)N(CC4CC4)NC32)c1,-0.0,0.6862114482818324,-0.5140625000000001,0.17214894828183236,0.9435772886386408,0.6862114482818324,0.95703125,200
C=CC=Cc1ccccc1-c1cccc(C2CC2CN2CCNC2CCC2CCCN2C(=O)CCN2CCCN2)c1,-0.0,0.35144021520245383,-0.5101562500000001,-0.15871603479754626,0.8777533567833486,0.35144021520245383,0.955078125,200
C=Cc1ccccc1C1(c2cc(-c3ccco3)co2)C(NC(=O)CCC2CCCCC2)CCN1C1CC(N2CCOCC2)CNN1,-0.0,0.27138353431047585,-0.5160156250000001,-0.24463209068952424,0.9302495648078375,0.27138353431047585,0.9580078125,200
C=Cc1ccc(-c2ccccc2)cc1C1(C=C)CSCCN1C(=O)CCNC1C(c2ccccc2)NC2CNCCN21,-0.0,0.3158423972352242,-0.5414062500000001,-0.22556385276477586,0.9023337251109119,0.3158423972352242,0.970703125,200
C=CC1(C=CC2CCCN(c3ccco3)C2)CN(c2ccccc2)CCN1C1=NCCN1C(=O)c1ccccc1,-0.010777110628884312,0.4006051663417818,-0.5160156250000001,-0.12618756928710262,0.7946114446855579,0.4006051663417818,0.9580078125,200
C=CN1CCCC(C2(c3cccc(-c4ccccc4)c3)C=CCC(CN3CCC(CCC4NC(C5CCOCC5)NO4)CC3)N2)C1,-0.0,0.2794645764398232,-0.5375000000000001,-0.2580354235601769,0.8959912350011452,0.2794645764398232,0.96875,200
C=CN=Cc1cccc(-c2cccc(C3NCCN3CCNN3NC(=O)C3CC3CC3)c2)c1,-0.0,0.4917877822136981,-0.5375000000000001,-0.04571221778630197,0.9124857585052545,0.4917877822136981,0.96875,200
C=Cc1ccc(C2C=CCC(C3=CCC(N4CCOCC4)NN3)C2)c(C=Cc2ccoc2)c1,-0.0,0.602495782450568,-0.5238281250000001,0.07866765745056792,0.9066135410565198,0.602495782450568,0.9619140625,200
C=CC1(C=CC2CCCN(c3ccccc3)C2)C(C2NC(Cc3ccccc3)NO2)CN1S(=O)(=O)c1ccccc1,-0.06434467121532506,0.362861388894545,-0.5218750000000001,-0.22335828232078014,0.7678276643923375,0.362861388894545,0.9609375,200
C=Cc1coc(OC2(c3ccccc3)NCCCC2CN2CNC3CCCNC32)c1,-0.0,0.6828802654907452,-0.5218750000000001,0.16100526549074512,0.8740291552888276,0.6828802654907452,0.9609375,200
C=CCN(C)C1(C=Cc2ccoc2)C(C2NC(Cc3ccccc3)NO2)CN1S(=O)(=O)c1ccccc1,-0.02924865735555926,0.3961786587725922,-0.5550781250000001,-0.18814812358296717,0.7853756713222204,0.3961786587725922,0.9775390625,200
C=CC=CC1(c2nnc(C=C)o2)CN(c2ccccc2)CCN1C1=NCCN1C(=O)c1ccccc1,-0.0,0.4968304044507651,-0.5218750000000001,-0.025044595549234994,0.8662235507229824,0.4968304044507651,0.9609375,200
C=CC1(C2CCOC2c2coc(-c3ccco3)c2)C2CC(c3ccccc3)NN2CCCN1C(=O)CCS(=O)(=O)C1=CC=CC2NCCC2C1,-0.0,0.2708254818334534,-0.5531250000000001,-0.2822995181665467,0.8694665646734809,0.2708254818334534,0.9765625,200
C=Cc1cc(C2(COC)C3CNCC2CNC3)ccc1-c1ccccc1,-0.0,0.8696105654265469,-0.5316406250000001,0.3379699404265468,0.8929143381835347,0.8696105654265469,0.9658203125,200
C=CC=Cc1ccccc1S1(C=C)C=CC=C1C(=O)NC1CCCC1C(=O)N1CCc2ccccc2C1,-0.012418827624704143,0.433923875911591,-0.5394531250000001,-0.11794807671311325,0.793790586187648,0.433923875911591,0.9697265625,200
C=Cc1cc(C2(c3coc(C=C)c3)C3CNCC2CNC3)ccn1,-0.005270213863636908,0.9089397815928829,-0.5726562500000001,0.3310133177292459,0.7973648930681816,0.9089397815928829,0.986328125,200
C=Cc1ccc(-c2cccc(O)c2)c(C2(c3ccco3)CCCCN3C(=O)N(CC4CC4)NC32)c1,-0.0,0.4828088207276471,-0.4964843750000001,-0.013675554272353008,0.9690010836354728,0.4828088207276471,0.9482421875,200
Cc1ccc(-c2ccccc2)c(-c2ccc(C3CNCCC3CN3CNNC3C3CCCN3C(=O)CC3CCNCC3)cc2)c1,-0.0,0.28635013338033205,-0.5199218750000001,-0.23357174161966804,0.967819796890846,0.28635013338033205,0.9599609375,200
C=Cc1ccc(C=CS2(C=C)C=CC=C2C(=O)NC2CCCC2C(=O)N2CCc3ccccc3C2)cc1,-0.037034786481555004,0.46042910751995925,-0.5238281250000001,-0.10043380396159585,0.7814826067592225,0.46042910751995925,0.9619140625,200
C=CC=CC1(c2ccccc2C=C)CCCCC2C(C(=O)NCCC3CCCC3=O)NC(c3ccccc3)N21,-0.0,0.3925285147945842,-0.5335937500000001,-0.14106523520541586,0.910789492117062,0.3925285147945842,0.966796875,200
CC(C)(OC1COCCN1C12NC(=O)NC(=O)C1NCC2=O)c1ccccc1-c1ccc(-c2ccccc2)cc1,-0.0,0.44115464772982704,-0.5296875000000001,-0.08853285227017305,0.9046218040535026,0.44115464772982704,0.96484375,200
C=Cc1coc(-c2ccc(C3C4CC(c5ccccc5)NN4CCCN3C(=O)CCS(=O)(=O)C3=CC=CC4NCCC4C3)c(C=C)c2)c1,-0.0,0.2715428291650703,-0.5472656250000001,-0.2757227958349298,0.9253529372430245,0.2715428291650703,0.9736328125,200
